Title,kg price,Discounted Price,Actual Price,Actual Price 2,Image,Merchant Product Id HTML
Patatas asar Carrefour 2 Kg,"2 kg |
1,20 €/kg",,"2,40 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/235447/235447.jpg,"<img aria-describedby=""product-prod75446"" alt=""Patatas asar Carrefour 2 Kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/235447/235447.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/235447/235447.jpg"" width=""100%""> <p class=""title-product"">
Patatas asar Carrefour 2 Kg</p>"
Boniato ecológico Carrefour granel 500 g aprox,"Envase de 500.0 g. aprox |
3,45 €/kg",,"1,72 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/826688/826688.jpg,"<img aria-describedby=""product-prod460202"" alt=""Boniato ecológico Carrefour granel 500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/826688/826688.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/826688/826688.jpg"" width=""100%""> <p class=""title-product"">
Boniato ecológico Carrefour granel 500 g aprox</p>"
Ajo blanco extra de Chinchón  500 g,"500 g |
4,20 €/kg",,"2,10 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/505485/505485.jpg,"<img aria-describedby=""product-600709244"" alt=""Ajo blanco extra de Chinchón  500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/505485/505485.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/505485/505485.jpg"" width=""100%""> <p class=""title-product"">
Ajo blanco extra de Chinchón  500 g</p>"
,,,,,,
Patata trumferoles  bolsa 3 Kg,"3 kg |
1,33 €/kg",,"3,99 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/036549/036549.jpg,"<img aria-describedby=""product-616401684"" alt=""Patata trumferoles  bolsa 3 Kg"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/036549/036549.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/036549/036549.jpg"" width=""100%""> <p class=""title-product"">
Patata trumferoles  bolsa 3 Kg</p>"
Cebolla echalotte Carrefour 250 g,"250 g |
6,36 €/kg",,"1,59 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795911/795911.jpg,"<img aria-describedby=""product-521031961"" alt=""Cebolla echalotte Carrefour 250 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795911/795911.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/795911/795911.jpg"" width=""100%""> <p class=""title-product"">
Cebolla echalotte Carrefour 250 g</p>"
Cebolla blanca Carrefour malla 500 g,"500 g |
3,18 €/kg",,"1,59 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795904/795904.jpg,"<img aria-describedby=""product-521032278"" alt=""Cebolla blanca Carrefour malla 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795904/795904.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/795904/795904.jpg"" width=""100%""> <p class=""title-product"">
Cebolla blanca Carrefour malla 500 g</p>"
Patata ecológica Carrefour granel 1 Kg aprox,"Envase de 1000.0 g. aprox |
1,65 €/kg",,"1,65 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/285138/285138.jpg,"<img aria-describedby=""product-prod240089"" alt=""Patata ecológica Carrefour granel 1 Kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/285138/285138.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/285138/285138.jpg"" width=""100%""> <p class=""title-product"">
Patata ecológica Carrefour granel 1 Kg aprox</p>"
Crema de calabaza con nuez moscada Knorr 450 ml.,"450 ml. |
7,00 €/l",,"3,15 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/032900/032900.jpg,"<img aria-describedby=""product-prod890056"" alt=""Crema de calabaza con nuez moscada Knorr 450 ml."" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/032900/032900.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/032900/032900.jpg"" width=""100%""> <p class=""title-product"">
Crema de calabaza con nuez moscada Knorr 450 ml.</p>"
Crema de zanahoria y jengibre Knorr 460 g.,"460 g. |
5,98 €/kg",,"2,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/040551/040551.jpg,"<img aria-describedby=""product-prod920243"" alt=""Crema de zanahoria y jengibre Knorr 460 g."" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/040551/040551.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/040551/040551.jpg"" width=""100%""> <p class=""title-product"">
Crema de zanahoria y jengibre Knorr 460 g.</p>"
Crema de calabaza con verduras frescas Knorr 460 g.,"460 g. |
5,98 €/kg",,"2,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/040552/040552.jpg,"<img aria-describedby=""product-prod920244"" alt=""Crema de calabaza con verduras frescas Knorr 460 g."" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/040552/040552.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/040552/040552.jpg"" width=""100%""> <p class=""title-product"">
Crema de calabaza con verduras frescas Knorr 460 g.</p>"
Cebolla dulce Carrefour Calidad y Origen granel 1 Kg aprox,"Envase de 1000.0 g. aprox |
1,99 €/kg",,"1,99 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/429152/429152.jpg,"<img aria-describedby=""product-prod360125"" alt=""Cebolla dulce Carrefour Calidad y Origen granel 1 Kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/429152/429152.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/429152/429152.jpg"" width=""100%""> <p class=""title-product"">
Cebolla dulce Carrefour Calidad y Origen granel 1 Kg aprox</p>"
Cebolla dulce pelada Carrefour 500 g,"500 g |
5,10 €/kg",,"2,55 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795921/795921.jpg,"<img aria-describedby=""product-521031809"" alt=""Cebolla dulce pelada Carrefour 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795921/795921.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/795921/795921.jpg"" width=""100%""> <p class=""title-product"">
Cebolla dulce pelada Carrefour 500 g</p>"
Cebolla ecológica Carrefour granel 1 Kg aprox,"Envase de 1000.0 g. aprox |
1,69 €/kg",,"1,69 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/285139/285139.jpg,"<img aria-describedby=""product-prod240084"" alt=""Cebolla ecológica Carrefour granel 1 Kg aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/285139/285139.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/285139/285139.jpg"" width=""100%""> <p class=""title-product"">
Cebolla ecológica Carrefour granel 1 Kg aprox</p>"
