Title,kg price,Discounted Price,Actual Price,Actual Price 2,Image,Merchant Product Id HTML
Palometa Pieza 1000 gr aprox,"Pieza de 1000.0 g. aprox |
4,50 €/kg",,"4,50 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033394/033394.jpg,"<img aria-describedby=""product-628108207"" alt=""Palometa Pieza 1000 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033394/033394.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/033394/033394.jpg"" width=""100%""> <p class=""title-product"">
Palometa Pieza 1000 gr aprox</p>"
Sardina Parrocha 500 gr aprox,"30-50 piezas/kilo. 500.0 g. aprox |
4,90 €/kg",,"2,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/056912/056912.jpg,"<img aria-describedby=""product-628108248"" alt=""Sardina Parrocha 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/056912/056912.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/056912/056912.jpg"" width=""100%""> <p class=""title-product"">
Sardina Parrocha 500 gr aprox</p>"
Gallo Ración 500 gr aprox,"Bandeja de 500.0 g. aprox |
7,50 €/kg",,"3,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/164024/164024.jpg,"<img aria-describedby=""product-867010415"" alt=""Gallo Ración 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/164024/164024.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/164024/164024.jpg"" width=""100%""> <p class=""title-product"">
Gallo Ración 500 gr aprox</p>"
Lenguado de Ración 150 gr aprox,"Bandeja de 125.0 g. aprox |
14,90 €/kg",,"1,86 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/232198/232198.jpg,"<img aria-describedby=""product-628108310"" alt=""Lenguado de Ración 150 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/232198/232198.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/232198/232198.jpg"" width=""100%""> <p class=""title-product"">
Lenguado de Ración 150 gr aprox</p>"
Filete de Bacaladilla 500 gr,"Bandeja de  500.0 g. aprox |
6,90 €/kg",,"3,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/232059/232059.jpg,"<img aria-describedby=""product-816210792"" alt=""Filete de Bacaladilla 500 gr"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/232059/232059.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/232059/232059.jpg"" width=""100%""> <p class=""title-product"">
Filete de Bacaladilla 500 gr</p>"
Filete de Merluza 300 grs,"Bandeja de 300.0 g. aprox |
15,90 €/kg",,"4,77 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374457/374457.jpg,"<img aria-describedby=""product-prod90006"" alt=""Filete de Merluza 300 grs"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374457/374457.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/374457/374457.jpg"" width=""100%""> <p class=""title-product"">
Filete de Merluza 300 grs</p>"
Lomos de Salmón Ecológico Carrefour Bio (2und x 150g) 300 g,"300 g. |
43,30 €/kg",,"12,99 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/826464/826464.jpg,"<img aria-describedby=""product-prod460057"" alt=""Lomos de Salmón Ecológico Carrefour Bio (2und x 150g) 300 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/826464/826464.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/826464/826464.jpg"" width=""100%""> <p class=""title-product"">
Lomos de Salmón Ecológico Carrefour Bio (2und x 150g) 300 g</p>"
Bacalao Pieza de 1500 gr aprox,"Pieza de 1500.0 g. aprox |
7,50 €/kg",,"11,25 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/234919/234919.jpg,"<img aria-describedby=""product-531505549"" alt=""Bacalao Pieza de 1500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/234919/234919.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/234919/234919.jpg"" width=""100%""> <p class=""title-product"">
Bacalao Pieza de 1500 gr aprox</p>"
Filete Bacalao 500 gr aprox,"400-600 gr/filete. 500.0 g. aprox |
11,90 €/kg",,"5,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033431/033431.jpg,"<img aria-describedby=""product-628108213"" alt=""Filete Bacalao 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033431/033431.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/033431/033431.jpg"" width=""100%""> <p class=""title-product"">
Filete Bacalao 500 gr aprox</p>"
Filetes de Halibut 400 grs,"Bandeja de 400.0 g. aprox |
15,90 €/kg",,"6,36 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374371/374371.jpg,"<img aria-describedby=""product-prod90375"" alt=""Filetes de Halibut 400 grs"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374371/374371.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/374371/374371.jpg"" width=""100%""> <p class=""title-product"">
Filetes de Halibut 400 grs</p>"
